상위구역,읍면동명,인구,취업자수,종사자수,학생수
서울특별시 도봉구,도봉1동,22208,10316,5745,2654
서울특별시 도봉구,도봉2동,27816,12859,6735,1757
서울특별시 동대문구,용신동,31558,15725,32089,1949
서울특별시 동대문구,제기동,26159,12434,12225,2159
서울특별시 동대문구,전농1동,29300,13633,8611,1647
서울특별시 동대문구,전농2동,20271,9311,4645,16390
서울특별시 동대문구,답십리2동,29172,13760,6112,496
서울특별시 동대문구,답십리1동,23709,11464,10289,1803
서울특별시 동대문구,회기동,12896,6092,10312,22742
서울특별시 동대문구,청량리동,21947,10211,8537,2567
서울특별시 동대문구,장안1동,36696,17931,21265,2245
서울특별시 동대문구,장안2동,30173,14249,10873,3631
서울특별시 동대문구,휘경1동,14624,7231,4555,0
서울특별시 동대문구,휘경2동,25210,11761,5305,6589
서울특별시 동대문구,이문1동,31868,15159,6626,12182
서울특별시 동대문구,이문2동,22123,10298,1935,881
서울특별시 동작구,노량진2동,14642,7455,7099,0
서울특별시 동작구,대방동,38401,17986,11828,9843
서울특별시 동작구,노량진1동,34824,17634,9706,1974
서울특별시 동작구,상도1동,45526,21804,8250,17906
서울특별시 동작구,상도2동,27021,13101,4517,1940
서울특별시 동작구,상도3동,24739,12045,2583,435
서울특별시 동작구,상도4동,29040,14056,2742,1523
서울특별시 동작구,흑석동,34268,15983,9369,25018
서울특별시 동작구,사당1동,23273,12249,10087,662
서울특별시 동작구,사당3동,23158,11091,3840,5032
서울특별시 동작구,사당4동,14286,7087,1821,423
서울특별시 동작구,사당5동,12820,6221,1505,2414
서울특별시 동작구,사당2동,28382,13818,5416,2547
서울특별시 동작구,신대방1동,27699,13446,4106,1692
서울특별시 동작구,신대방2동,20324,9722,20029,3456
서울특별시 마포구,대흥동,13578,6905,11034,14105
서울특별시 마포구,염리동,11147,5374,6603,5458
서울특별시 마포구,공덕동,37513,18465,19681,774
서울특별시 마포구,아현동,24638,12204,13162,2076
서울특별시 마포구,용강동,21269,10130,19507,0
서울특별시 마포구,신수동,21830,10397,5355,2552
서울특별시 마포구,도화동,21859,10443,16202,896
서울특별시 마포구,서강동,25832,12741,11277,16424
서울특별시 마포구,서교동,26863,14188,60627,1222
서울특별시 마포구,합정동,18472,9572,14545,1606
서울특별시 마포구,연남동,17792,9104,5818,1659
서울특별시 마포구,망원1동,21220,10556,4749,0
서울특별시 마포구,망원2동,19751,9377,5061,1505
서울특별시 마포구,성산1동,20024,9897,11299,3384
서울특별시 마포구,성산2동,38519,18040,11362,3881
서울특별시 마포구,상암동,32185,14514,35635,5160
서울특별시 서대문구,천연동,19623,9018,2826,2971
서울특별시 서대문구,충현동,19086,9203,23999,7134
서울특별시 서대문구,북아현동,11832,5722,1979,3323
서울특별시 서대문구,신촌동,21629,10999,37178,53215
서울특별시 서대문구,연희동,41530,20124,11419,2402
서울특별시 서대문구,홍제1동,24665,11520,4396,1296
서울특별시 서대문구,홍제3동,19584,9044,3925,2568
서울특별시 서대문구,홍제2동,15186,7082,1467,0
서울특별시 서대문구,홍은1동,23637,10837,2275,950
서울특별시 서대문구,홍은2동,30717,14228,5801,12163
서울특별시 서대문구,남가좌1동,5356,2432,1515,945
서울특별시 서대문구,남가좌2동,24631,11376,4030,10360
서울특별시 서대문구,북가좌1동,19951,9233,2895,2858
서울특별시 서대문구,북가좌2동,35063,16440,6899,0
서울특별시 서초구,서초1동,19813,9608,31743,4357
서울특별시 서초구,서초2동,19609,9538,49707,3255
서울특별시 서초구,서초3동,27324,13266,75343,4965
서울특별시 서초구,서초4동,26767,12047,27259,3162
서울특별시 서초구,잠원동,32827,15755,18274,3339
서울특별시 서초구,반포본동,11608,4926,2584,5030
서울특별시 서초구,반포1동,28613,14146,9680,4433
서울특별시 서초구,반포2동,21354,9265,2883,3379
서울특별시 서초구,반포3동,17740,7991,7453,1502
서울특별시 서초구,반포4동,18821,8716,34251,950
서울특별시 서초구,방배본동,20292,9202,10986,1327
서울특별시 서초구,방배1동,15918,7732,15659,848
서울특별시 서초구,방배2동,25893,12376,19514,1836
서울특별시 서초구,방배3동,22031,10339,13931,6050
서울특별시 서초구,방배4동,24694,11601,14555,3492
서울특별시 서초구,양재1동,44649,20581,46740,4241
서울특별시 서초구,양재2동,22080,11405,50239,2066
서울특별시 서초구,내곡동,17143,7747,8681,983
서울특별시 성동구,왕십리2동,16069,7858,2350,573
서울특별시 성동구,행당1동,14136,6868,8419,25543
서울특별시 성동구,왕십리도선동,21269,10406,10592,935
서울특별시 성동구,마장동,23290,11124,12377,2074
서울특별시 성동구,사근동,13063,6217,11041,10026
서울특별시 성동구,행당2동,24423,11420,1864,1890
서울특별시 성동구,응봉동,16002,7306,955,1839
서울특별시 성동구,금호1가동,12645,5934,1872,749
서울특별시 성동구,금호4가동,13788,6661,1866,811
서울특별시 성동구,금호2·3가동,23539,11378,2471,688
서울특별시 성동구,옥수동,23047,11132,2766,2474
서울특별시 성동구,성수1가1동,16323,8112,6611,3257
서울특별시 성동구,성수1가2동,16443,8400,16964,339
서울특별시 성동구,성수2가1동,18448,9359,18130,1798
서울특별시 성동구,성수2가3동,11761,6098,44730,446
서울특별시 성동구,송정동,11696,5983,2645,351
서울특별시 성동구,용답동,16334,8309,14958,395
서울특별시 성북구,정릉2동,23768,10923,2948,1631
서울특별시 성북구,정릉3동,16609,7553,4330,21034
서울특별시 성북구,정릉4동,26667,12308,3991,9632
서울특별시 성북구,성북동,16925,8054,5461,3501
서울특별시 성북구,돈암1동,16325,7614,1715,2624
서울특별시 성북구,돈암2동,22659,10252,1236,552
서울특별시 성북구,보문동,14468,7184,5333,834
서울특별시 성북구,삼선동,26406,12596,10764,10444
서울특별시 성북구,동선동,16455,8163,10244,13274
서울특별시 성북구,정릉1동,18618,8564,2010,0
서울특별시 성북구,길음1동,36272,16346,3790,4107
서울특별시 성북구,길음2동,12862,6015,5090,1221
서울특별시 성북구,안암동,17758,8611,14283,31551
서울특별시 성북구,종암동,41870,19374,7243,4051
서울특별시 성북구,월곡1동,27228,12485,5543,3193
서울특별시 성북구,월곡2동,20653,9737,8375,8001
서울특별시 성북구,장위1동,21653,10246,2708,1205
서울특별시 성북구,장위2동,19572,9199,4876,1414
서울특별시 성북구,장위3동,12994,6076,3792,1652
서울특별시 성북구,석관동,34276,16389,8937,5582
서울특별시 송파구,풍납1동,17409,8574,2757,703
서울특별시 송파구,풍납2동,24530,11793,15795,3672
서울특별시 송파구,거여1동,14003,6596,2958,750
서울특별시 송파구,거여2동,19695,9288,3987,2262
서울특별시 송파구,마천1동,21464,9990,2300,1078
서울특별시 송파구,마천2동,19799,9437,4657,619
서울특별시 송파구,방이1동,15374,7196,10965,3117
서울특별시 송파구,오륜동,18069,7939,4479,7466
서울특별시 송파구,오금동,34399,16416,17012,6492
서울특별시 송파구,방이2동,24394,12544,22293,1749
서울특별시 송파구,송파1동,25249,13037,13414,826
서울특별시 송파구,석촌동,33779,17380,16427,1100
서울특별시 송파구,삼전동,32127,16599,12418,2832
서울특별시 송파구,잠실본동,28545,14879,19053,715
서울특별시 송파구,송파2동,20576,9671,5501,5787
서울특별시 송파구,가락본동,26811,13385,31674,2127
서울특별시 송파구,가락1동,699,320,10539,0
서울특별시 송파구,가락2동,33037,15538,10838,3073
서울특별시 송파구,문정1동,20438,10057,7880,3200
서울특별시 송파구,문정2동,21517,10900,17613,667
서울특별시 송파구,장지동,34046,15985,11916,4138
서울특별시 송파구,위례동,15793,7158,606,1687
서울특별시 송파구,잠실7동,9652,4215,1003,3637
서울특별시 송파구,잠실2동,34358,15258,4040,7727
서울특별시 송파구,잠실3동,34627,15812,9869,3766
서울특별시 송파구,잠실4동,28379,13158,1809,4087
서울특별시 송파구,잠실6동,16346,7579,38090,770
서울특별시 양천구,목1동,31035,14071,22234,5677
서울특별시 양천구,목5동,41411,18304,10209,9681
서울특별시 양천구,목2동,30368,14923,3984,847
서울특별시 양천구,목3동,21105,10293,4703,912
서울특별시 양천구,목4동,26759,12284,4452,3410
서울특별시 양천구,신월1동,22595,11090,4786,0
서울특별시 양천구,신월3동,16725,8163,4095,4892
서울특별시 양천구,신월5동,15482,7357,4251,2724
서울특별시 양천구,신월2동,22593,10686,3837,3133
서울특별시 양천구,신정4동,35220,17369,14509,2558
서울특별시 양천구,신월4동,19280,8909,4084,1230
서울특별시 양천구,신월6동,7595,3565,3359,1309
서울특별시 양천구,신월7동,22459,10611,5709,1686
서울특별시 양천구,신정3동,51513,23775,9146,7702
서울특별시 양천구,신정1동,20652,9208,5010,2692
서울특별시 양천구,신정2동,20394,9293,3564,3758
서울특별시 양천구,신정6동,24489,11068,5934,2944
서울특별시 양천구,신정7동,29785,13678,4428,4426
서울특별시 영등포구,여의동,31204,14267,153181,4958
서울특별시 영등포구,당산1동,20296,10318,18382,0
서울특별시 영등포구,양평1동,16653,8378,20939,1520
서울특별시 영등포구,영등포동,18377,10071,39315,556
서울특별시 영등포구,문래동,30086,14202,38775,3878
서울특별시 영등포구,당산2동,34686,17620,21386,2650
서울특별시 영등포구,양평2동,21627,10820,20937,2912
서울특별시 영등포구,신길1동,22000,11335,5267,2847
서울특별시 영등포구,신길3동,18280,9005,3035,604
서울특별시 영등포구,신길4동,11516,5721,1875,538
서울특별시 영등포구,신길5동,14775,7400,2968,2209
서울특별시 영등포구,신길6동,21388,10532,4681,1633
서울특별시 영등포구,신길7동,12622,6070,2650,403
서울특별시 영등포구,영등포본동,26015,13114,5348,1642
서울특별시 영등포구,도림동,23191,12176,3293,0
서울특별시 영등포구,대림1동,17710,8923,4417,868
서울특별시 영등포구,대림2동,24761,13427,4641,748
서울특별시 영등포구,대림3동,30846,15866,10715,1962
서울특별시 용산구,후암동,17544,8430,5134,980
서울특별시 용산구,용산2가동,11802,5869,3132,2974
서울특별시 용산구,이태원2동,9845,4893,3326,829
서울특별시 용산구,원효로2동,14601,6771,8140,1918
서울특별시 용산구,효창동,9122,4313,2568,1297
서울특별시 용산구,용문동,12157,5787,1734,0
서울특별시 용산구,청파동,20630,10240,9172,17277
서울특별시 용산구,원효로1동,13834,7006,11386,424
서울특별시 용산구,남영동,7519,4102,16445,0
서울특별시 용산구,한강로동,14700,7267,36080,1236
서울특별시 용산구,이촌1동,25654,11353,4062,2995
서울특별시 용산구,이촌2동,8686,4113,727,0
서울특별시 용산구,서빙고동,13267,6049,4293,923
서울특별시 용산구,이태원1동,7631,3883,8014,470
서울특별시 용산구,보광동,15904,7972,1973,2838
서울특별시 용산구,한남동,20393,10383,16816,316
서울특별시 은평구,녹번동,31037,14880,9079,1735
서울특별시 은평구,대조동,31593,15411,8130,3208
서울특별시 은평구,불광1동,40509,19061,6968,1798
서울특별시 은평구,불광2동,28285,13456,4233,3394
서울특별시 은평구,갈현1동,24521,11625,5011,1019
서울특별시 은평구,갈현2동,29251,13775,5654,7631
서울특별시 은평구,구산동,31118,14381,5192,7511
서울특별시 은평구,역촌동,47875,22686,8037,1744
서울특별시 은평구,응암1동,25932,12341,7533,2697
서울특별시 은평구,응암2동,19277,8947,2005,1307
서울특별시 은평구,응암3동,25674,12063,4806,2885
서울특별시 은평구,신사1동,27001,12886,3851,1285
서울특별시 은평구,신사2동,21080,9892,3280,4235
서울특별시 은평구,증산동,18519,8750,4225,1859
서울특별시 은평구,수색동,15652,7437,2735,434
서울특별시 은평구,진관동,50910,22482,6384,9539
서울특별시 종로구,삼청동,2668,1223,4736,1913
서울특별시 종로구,가회동,4357,2066,12215,2255
서울특별시 종로구,청운효자동,12809,5794,6275,6525
서울특별시 종로구,부암동,10164,4699,3630,10883
서울특별시 종로구,평창동,17701,8076,3059,1076
서울특별시 종로구,사직동,8983,4168,51375,1569
서울특별시 종로구,무악동,7775,3474,1496,420
서울특별시 종로구,교남동,4336,2037,3124,1345
서울특별시 종로구,종로1·2·3·4가동,6832,3550,110405,525
서울특별시 종로구,종로5·6가동,5070,2525,25713,277
서울특별시 종로구,이화동,8490,4298,18239,5128
서울특별시 종로구,혜화동,20519,9817,9667,26677
서울특별시 종로구,창신1동,6267,3230,7014,629
서울특별시 종로구,창신2동,10718,5450,2111,0
서울특별시 종로구,창신3동,7172,3433,706,760
서울특별시 종로구,숭인1동,6729,3306,1570,0
서울특별시 종로구,숭인2동,9680,5094,7424,1296
서울특별시 중구,소공동,2324,1265,72671,3323
서울특별시 중구,회현동,5337,2706,53750,583
서울특별시 중구,명동,2868,1516,122197,6481
서울특별시 중구,중림동,8286,4014,7387,1946
서울특별시 중구,필동,4489,2262,26777,16698
서울특별시 중구,장충동,5976,2881,9389,280
서울특별시 중구,광희동,5727,2955,39378,251
서울특별시 중구,을지로동,1514,796,30478,0
서울특별시 중구,신당5동,9849,4825,3915,1335
서울특별시 중구,황학동,12657,6569,7063,0
서울특별시 중구,신당동,8922,4651,29061,3075
서울특별시 중구,동화동,11018,5181,3809,846
서울특별시 중구,다산동,15007,7337,9624,1690
서울특별시 중구,약수동,17758,8365,3503,0
서울특별시 중구,청구동,14400,6866,4266,2353
서울특별시 중랑구,면목본동,35470,17714,6960,1944
서울특별시 중랑구,면목3·8동,27097,13299,8054,9130
서울특별시 중랑구,망우3동,17725,8531,3430,2567
서울특별시 중랑구,망우본동,31270,15277,10653,5412
서울특별시 중랑구,면목2동,26247,12843,5769,1305
서울특별시 중랑구,면목5동,10578,5197,3135,0
서울특별시 중랑구,상봉2동,18249,9457,10814,0
서울특별시 중랑구,면목4동,20762,10062,3529,1780
서울특별시 중랑구,면목7동,22526,11033,4019,403
서울특별시 중랑구,상봉1동,25235,11876,6968,3111
서울특별시 중랑구,신내1동,40058,18190,8886,2267
서울특별시 중랑구,신내2동,22580,10574,6094,2833
서울특별시 중랑구,중화1동,20364,9796,3431,2744
